timestamp,parcela_id,humedad,temperatura,watermark_cb
2026-04-26 20:34:08,5,57.7,30.6,115.4
2026-04-26 20:34:08,6,98.0,32.1,196.0
2026-04-26 20:34:08,7,98.4,31.2,196.8
2026-04-26 20:34:08,8,97.5,39.5,195.0
2026-04-26 20:34:19,1,100.0,35.5,200.0
2026-04-26 20:34:19,2,84.4,33.5,168.8
2026-04-26 20:34:19,3,52.8,29.3,105.6
2026-04-26 20:34:19,4,100.0,39.8,200.0
2026-04-26 20:34:19,5,60.7,33.4,121.4
2026-04-26 20:34:19,6,96.0,35.1,192.0
2026-04-26 20:34:19,7,96.8,39.5,193.6
2026-04-26 20:34:19,8,95.0,34.6,190.0
2026-04-26 20:34:29,1,100.0,36.3,200.0
2026-04-26 20:34:29,2,87.4,29.6,174.8
2026-04-26 20:34:29,3,55.8,32.1,111.6
2026-04-26 20:34:29,4,100.0,29.0,200.0
2026-04-26 20:34:29,5,63.7,33.7,127.4
2026-04-26 20:34:29,6,94.0,34.1,188.0
2026-04-26 20:34:29,7,95.2,33.2,190.4
2026-04-26 20:34:29,8,92.5,37.0,185.0
2026-04-26 20:34:39,1,100.0,32.7,200.0
2026-04-26 20:34:39,2,90.4,39.1,180.8
2026-04-26 20:34:39,3,58.8,32.8,117.6
2026-04-26 20:34:39,4,98.5,34.3,197.0
2026-04-26 20:34:39,5,66.7,41.7,133.4
2026-04-26 20:34:39,6,92.0,39.8,184.0
2026-04-26 20:34:39,7,93.6,40.6,187.2
2026-04-26 20:34:39,8,90.0,36.8,180.0
2026-04-26 20:34:50,1,100.0,33.8,200.0
2026-04-26 20:34:50,2,93.4,36.2,186.8
2026-04-26 20:34:50,3,61.8,31.7,123.6
2026-04-26 20:34:50,4,97.0,31.8,194.0
2026-04-26 20:34:50,5,69.7,38.8,139.4
2026-04-26 20:34:50,6,90.0,40.1,180.0
2026-04-26 20:34:50,7,92.0,34.8,184.0
2026-04-26 20:34:50,8,87.5,40.5,175.0
2026-04-26 20:45:37,1,98.2,39.6,196.4
2026-04-26 20:45:37,2,91.4,32.7,182.8
2026-04-26 20:45:37,3,60.3,33.9,120.6
2026-04-26 20:45:37,4,95.5,38.3,191.0
2026-04-26 20:45:37,5,68.0,28.4,136.0
2026-04-26 20:45:37,6,88.0,29.7,176.0
2026-04-26 20:45:37,7,90.4,36.5,180.8
2026-04-26 20:45:37,8,85.0,36.7,170.0
2026-04-26 20:45:47,1,100.0,38.2,200.0
2026-04-26 20:45:47,2,94.4,36.5,188.8
2026-04-26 20:45:47,3,58.8,33.6,117.6
2026-04-26 20:45:47,4,94.0,32.0,188.0
2026-04-26 20:45:47,5,66.3,36.0,132.6
2026-04-26 20:45:47,6,91.0,32.9,182.0
2026-04-26 20:45:47,7,88.8,37.1,177.6
2026-04-26 20:45:47,8,82.5,31.3,165.0
2026-04-26 20:46:00,1,100.0,34.5,200.0
2026-04-26 20:46:00,2,97.4,28.8,194.8
2026-04-26 20:46:00,3,61.8,41.7,123.6
2026-04-26 20:46:00,4,92.5,36.0,185.0
2026-04-26 20:46:00,5,69.3,32.4,138.6
2026-04-26 20:46:00,6,94.0,33.9,188.0
2026-04-26 20:46:00,7,87.2,38.7,174.4
2026-04-26 20:46:00,8,80.0,38.3,160.0
2026-04-26 20:46:15,1,100.0,29.2,200.0
2026-04-26 20:46:15,2,100.0,32.0,200.0
2026-04-26 20:46:15,3,64.8,29.2,129.6
2026-04-26 20:46:15,4,91.0,30.5,182.0
2026-04-26 20:46:15,5,72.3,34.3,144.6
2026-04-26 20:46:15,6,97.0,35.8,194.0
2026-04-26 20:46:15,7,85.6,34.6,171.2
2026-04-26 20:46:15,8,77.5,29.6,155.0
2026-04-26 20:47:44,1,98.2,32.5,196.4
2026-04-26 20:47:44,2,98.0,37.4,196.0
2026-04-26 20:47:44,3,63.3,30.8,126.6
2026-04-26 20:47:44,4,89.5,28.3,179.0
2026-04-26 20:47:44,5,70.6,40.7,141.2
2026-04-26 20:47:44,6,95.0,39.5,190.0
2026-04-26 20:47:44,7,84.0,35.9,168.0
2026-04-26 20:47:44,8,75.0,40.0,150.0
2026-04-26 20:48:22,1,96.4,33.3,192.8
2026-04-26 20:48:22,2,96.0,35.8,192.0
2026-04-26 20:48:22,3,66.3,31.6,132.6
2026-04-26 20:48:22,4,88.0,36.4,176.0
2026-04-26 20:48:22,5,68.9,29.6,137.8
2026-04-26 20:48:22,6,93.0,40.5,186.0
2026-04-26 20:48:22,7,82.4,33.7,164.8
2026-04-26 20:48:22,8,72.5,37.5,145.0
2026-04-26 20:48:48,1,94.6,40.2,189.2
2026-04-26 20:48:48,2,94.0,28.3,188.0
2026-04-26 20:48:48,3,69.3,39.7,138.6
2026-04-26 20:48:48,4,86.5,41.3,173.0
2026-04-26 20:48:48,5,71.9,30.9,143.8
2026-04-26 20:48:48,6,91.0,39.5,182.0
2026-04-26 20:48:48,7,80.8,29.1,161.6
2026-04-26 20:48:48,8,70.0,31.8,140.0
2026-04-26 20:49:06,1,92.8,28.5,185.6
2026-04-26 20:49:06,2,92.0,30.7,184.0
2026-04-26 20:49:06,3,72.3,38.5,144.6
2026-04-26 20:49:06,4,85.0,30.5,170.0
2026-04-26 20:49:06,5,74.9,36.8,149.8
2026-04-26 20:49:06,6,89.0,41.1,178.0
2026-04-26 20:49:06,7,79.2,35.0,158.4
2026-04-26 20:49:06,8,67.5,37.5,135.0
2026-04-26 20:49:19,1,91.0,34.6,182.0
2026-04-26 20:49:19,2,90.0,32.4,180.0
2026-04-26 20:49:19,3,75.3,38.6,150.6
2026-04-26 20:49:19,4,83.5,31.1,167.0
2026-04-26 20:49:19,5,77.9,39.1,155.8
2026-04-26 20:49:19,6,87.0,41.6,174.0
2026-04-26 20:49:19,7,77.6,38.5,155.2
2026-04-26 20:49:19,8,65.0,39.3,130.0
2026-04-26 20:50:56,1,89.2,40.2,178.4
2026-04-26 20:50:56,2,88.0,41.7,176.0
2026-04-26 20:50:56,3,78.3,29.3,156.6
2026-04-26 20:50:56,4,82.0,38.4,164.0
2026-04-26 20:50:56,5,80.9,30.2,161.8
2026-04-26 20:50:56,6,85.0,31.2,170.0
2026-04-26 20:50:56,7,76.0,39.0,152.0
2026-04-26 20:50:56,8,62.5,39.0,125.0
2026-04-26 20:56:47,1,87.4,40.3,174.8
2026-04-26 20:56:47,2,86.0,38.2,172.0
2026-04-26 20:56:47,3,81.3,40.4,162.6
2026-04-26 20:56:47,4,80.5,39.0,161.0
2026-04-26 20:56:47,5,83.9,39.6,167.8
2026-04-26 20:56:47,6,83.0,33.7,166.0
2026-04-26 20:56:47,7,74.4,36.8,148.8
2026-04-26 20:56:47,8,60.0,30.7,120.0
2026-04-26 20:56:59,1,85.6,29.7,171.2
2026-04-26 20:56:59,2,84.0,40.2,168.0
2026-04-26 20:56:59,3,79.8,36.4,159.6
2026-04-26 20:56:59,4,79.0,31.6,158.0
2026-04-26 20:56:59,5,82.2,30.9,164.4
2026-04-26 20:56:59,6,81.0,34.7,162.0
2026-04-26 20:56:59,7,72.8,36.4,145.6
2026-04-26 20:56:59,8,57.5,28.1,115.0
2026-04-26 20:58:04,1,88.6,29.2,177.2
2026-04-26 20:58:04,2,82.0,37.1,164.0
2026-04-26 20:58:04,3,78.3,31.4,156.6
2026-04-26 20:58:04,4,77.5,40.6,155.0
2026-04-26 20:58:04,5,80.5,29.4,161.0
2026-04-26 20:58:04,6,79.0,31.1,158.0
2026-04-26 20:58:04,7,71.2,32.1,142.4
2026-04-26 20:58:04,8,55.0,30.5,110.0
2026-04-26 20:59:01,1,91.6,29.7,183.2
2026-04-26 20:59:01,2,85.0,35.6,170.0
2026-04-26 20:59:01,3,76.8,28.4,153.6
2026-04-26 20:59:01,4,76.0,28.2,152.0
2026-04-26 20:59:01,5,78.8,33.0,157.6
2026-04-26 20:59:01,6,77.0,32.2,154.0
2026-04-26 20:59:01,7,69.6,29.4,139.2
2026-04-26 20:59:01,8,52.5,29.5,105.0
2026-04-26 20:59:12,1,100.0,36.0,200.0
2026-04-26 20:59:12,2,94.0,32.1,188.0
2026-04-26 20:59:12,3,72.3,35.2,144.6
2026-04-26 20:59:12,4,71.5,29.1,143.0
2026-04-26 20:59:12,5,73.7,30.8,147.4
2026-04-26 20:59:12,6,71.0,39.6,142.0
2026-04-26 20:59:12,7,64.8,39.9,129.6
2026-04-26 20:59:12,8,45.0,41.3,90.0
2026-04-26 20:59:18,1,100.0,31.4,200.0
2026-04-26 20:59:18,2,88.0,30.1,176.0
2026-04-26 20:59:18,3,67.8,34.6,135.6
2026-04-26 20:59:18,4,67.0,40.1,134.0
2026-04-26 20:59:18,5,68.6,32.6,137.2
2026-04-26 20:59:18,6,65.0,39.2,130.0
2026-04-26 20:59:18,7,60.0,32.6,120.0
2026-04-26 20:59:18,8,37.5,35.4,75.0
2026-04-26 21:00:38,1,100.0,39.6,200.0
2026-04-26 21:00:38,2,82.0,32.0,164.0
2026-04-26 21:00:38,3,63.3,31.7,126.6
2026-04-26 21:00:38,4,62.5,36.2,125.0
2026-04-26 21:00:38,5,63.5,40.1,127.0
2026-04-26 21:00:38,6,59.0,30.4,118.0
2026-04-26 21:00:38,7,55.2,34.0,110.4
2026-04-26 21:00:38,8,30.0,33.7,60.0
2026-04-26 21:00:42,1,100.0,34.4,200.0
2026-04-26 21:00:42,2,76.0,30.1,152.0
2026-04-26 21:00:42,3,58.8,35.6,117.6
2026-04-26 21:00:42,4,58.0,35.0,116.0
2026-04-26 21:00:42,5,58.4,38.8,116.8
2026-04-26 21:00:42,6,53.0,41.6,106.0
2026-04-26 21:00:42,7,50.4,31.1,100.8
2026-04-26 21:00:42,8,22.5,38.0,45.0
2026-04-26 21:00:50,1,100.0,40.5,200.0
2026-04-26 21:00:50,2,70.0,34.4,140.0
2026-04-26 21:00:50,3,54.3,37.8,108.6
2026-04-26 21:00:50,4,53.5,28.3,107.0
2026-04-26 21:00:50,5,53.3,39.5,106.6
2026-04-26 21:00:50,6,47.0,37.1,94.0
2026-04-26 21:00:50,7,45.6,38.3,91.2
2026-04-26 21:00:50,8,31.5,33.5,63.0
2026-04-26 21:02:44,1,94.6,39.8,189.2
2026-04-26 21:02:44,2,64.0,31.7,128.0
2026-04-26 21:02:44,3,49.8,32.8,99.6
2026-04-26 21:02:44,4,49.0,31.4,98.0
2026-04-26 21:02:44,5,48.2,35.4,96.4
2026-04-26 21:02:44,6,41.0,36.1,82.0
2026-04-26 21:02:44,7,40.8,30.5,81.6
2026-04-26 21:02:44,8,24.0,41.4,48.0
2026-04-26 21:04:05,1,92.8,39.5,185.6
2026-04-26 21:04:05,2,62.0,36.6,124.0
2026-04-26 21:04:05,3,48.3,30.4,96.6
2026-04-26 21:04:05,4,47.5,36.6,95.0
2026-04-26 21:04:05,5,46.5,39.8,93.0
2026-04-26 21:04:05,6,39.0,40.1,78.0
2026-04-26 21:04:05,7,39.2,34.2,78.4
2026-04-26 21:04:05,8,21.5,33.8,43.0
2026-04-26 21:13:28,1,91.0,31.8,182.0
2026-04-26 21:13:28,2,60.0,33.8,120.0
2026-04-26 21:13:28,3,46.8,36.2,93.6
2026-04-26 21:13:28,4,46.0,33.2,92.0
2026-04-26 21:13:28,5,44.8,29.1,89.6
2026-04-26 21:13:28,6,37.0,37.2,74.0
2026-04-26 21:13:28,7,37.6,36.0,75.2
2026-04-26 21:13:28,8,19.0,32.4,38.0
2026-04-26 21:13:39,1,89.2,35.6,178.4
2026-04-26 21:13:39,2,58.0,35.0,116.0
2026-04-26 21:13:39,3,45.3,31.7,90.6
2026-04-26 21:13:39,4,44.5,30.0,89.0
2026-04-26 21:13:39,5,43.1,41.1,86.2
2026-04-26 21:13:39,6,35.0,29.5,70.0
2026-04-26 21:13:39,7,36.0,30.0,72.0
2026-04-26 21:13:39,8,16.5,31.4,33.0
2026-04-26 21:14:40,1,87.4,30.2,174.8
2026-04-26 21:14:40,2,56.0,39.3,112.0
2026-04-26 21:14:40,3,43.8,36.3,87.6
2026-04-26 21:14:40,4,43.0,37.0,86.0
2026-04-26 21:14:40,5,41.4,35.4,82.8
2026-04-26 21:14:40,6,33.0,31.9,66.0
2026-04-26 21:14:40,7,39.0,29.5,78.0
2026-04-26 21:14:40,8,14.0,41.3,28.0
2026-04-26 21:15:05,1,85.6,36.8,171.2
2026-04-26 21:15:05,2,54.0,30.8,108.0
2026-04-26 21:15:05,3,42.3,32.0,84.6
2026-04-26 21:15:05,4,41.5,38.9,83.0
2026-04-26 21:15:05,5,44.4,41.3,88.8
2026-04-26 21:15:05,6,31.0,29.1,62.0
2026-04-26 21:15:05,7,37.4,32.0,74.8
2026-04-26 21:15:05,8,17.0,38.1,34.0
2026-04-26 21:15:16,1,83.8,36.4,167.6
2026-04-26 21:15:16,2,57.0,36.0,114.0
2026-04-26 21:15:16,3,40.8,38.5,81.6
2026-04-26 21:15:16,4,44.5,33.8,89.0
2026-04-26 21:15:16,5,47.4,35.6,94.8
2026-04-26 21:15:16,6,29.0,38.6,58.0
2026-04-26 21:15:16,7,35.8,36.5,71.6
2026-04-26 21:15:16,8,20.0,36.3,40.0
2026-04-26 21:16:16,1,82.0,34.1,164.0
2026-04-26 21:16:16,2,60.0,39.2,120.0
2026-04-26 21:16:16,3,39.3,36.2,78.6
2026-04-26 21:16:16,4,47.5,40.7,95.0
2026-04-26 21:16:16,5,50.4,37.0,100.8
2026-04-26 21:16:16,6,32.0,39.1,64.0
2026-04-26 21:16:16,7,34.2,36.1,68.4
2026-04-26 21:16:16,8,23.0,32.7,46.0
2026-04-26 21:16:29,1,80.2,40.0,160.4
2026-04-26 21:16:29,2,63.0,28.7,126.0
2026-04-26 21:16:29,3,37.8,28.3,75.6
2026-04-26 21:16:29,4,50.5,33.6,101.0
2026-04-26 21:16:29,5,53.4,36.6,106.8
2026-04-26 21:16:29,6,35.0,34.5,70.0
2026-04-26 21:16:29,7,37.2,28.7,74.4
2026-04-26 21:16:29,8,26.0,30.9,52.0
2026-04-26 21:16:48,1,71.2,39.1,142.4
2026-04-26 21:16:48,2,78.0,41.8,156.0
2026-04-26 21:16:48,3,30.3,29.6,60.6
2026-04-26 21:16:48,4,65.5,37.3,131.0
2026-04-26 21:16:48,5,68.4,32.9,136.8
2026-04-26 21:16:48,6,50.0,37.1,100.0
2026-04-26 21:16:48,7,52.2,39.6,104.4
2026-04-26 21:16:48,8,41.0,28.9,82.0
2026-04-26 21:17:12,1,62.2,32.5,124.4
2026-04-26 21:17:12,2,68.0,36.2,136.0
2026-04-26 21:17:12,3,45.3,39.1,90.6
2026-04-26 21:17:12,4,58.0,30.2,116.0
2026-04-26 21:17:12,5,59.9,31.3,119.8
2026-04-26 21:17:12,6,40.0,39.4,80.0
2026-04-26 21:17:12,7,67.2,37.5,134.4
2026-04-26 21:17:12,8,28.5,35.3,57.0
2026-04-26 21:17:38,1,77.2,36.7,154.4
2026-04-26 21:17:38,2,58.0,29.9,116.0
2026-04-26 21:17:38,3,60.3,32.1,120.6
2026-04-26 21:17:38,4,50.5,36.3,101.0
2026-04-26 21:17:38,5,51.4,32.0,102.8
2026-04-26 21:17:38,6,30.0,28.7,60.0
2026-04-26 21:17:38,7,82.2,34.3,164.4
2026-04-26 21:17:38,8,16.0,36.6,32.0
2026-04-26 21:17:45,1,92.2,31.4,184.4
2026-04-26 21:17:45,2,73.0,41.5,146.0
2026-04-26 21:17:45,3,75.3,36.3,150.6
2026-04-26 21:17:45,4,43.0,39.1,86.0
2026-04-26 21:17:45,5,42.9,30.6,85.8
2026-04-26 21:17:45,6,45.0,41.0,90.0
2026-04-26 21:17:45,7,74.2,34.0,148.4
2026-04-26 21:17:45,8,31.0,40.4,62.0
2026-04-26 21:17:48,1,100.0,28.8,200.0
2026-04-26 21:17:48,2,88.0,33.7,176.0
2026-04-26 21:17:48,3,90.3,39.5,180.6
2026-04-26 21:17:48,4,35.5,31.4,71.0
2026-04-26 21:17:48,5,57.9,30.8,115.8
2026-04-26 21:17:48,6,60.0,36.3,120.0
2026-04-26 21:17:48,7,66.2,29.8,132.4
2026-04-26 21:17:48,8,46.0,34.5,92.0
2026-04-26 21:17:50,1,100.0,41.2,200.0
2026-04-26 21:17:50,2,100.0,28.4,200.0
2026-04-26 21:17:50,3,100.0,31.9,200.0
2026-04-26 21:17:50,4,28.0,36.0,56.0
2026-04-26 21:17:50,5,72.9,36.8,145.8
2026-04-26 21:17:50,6,75.0,30.9,150.0
2026-04-26 21:17:50,7,81.2,41.7,162.4
2026-04-26 21:17:50,8,33.5,30.0,67.0
2026-04-26 21:17:52,1,100.0,40.0,200.0
2026-04-26 21:17:52,2,100.0,39.3,200.0
2026-04-26 21:17:52,3,92.5,41.6,185.0
2026-04-26 21:17:52,4,43.0,37.8,86.0
2026-04-26 21:17:52,5,87.9,41.5,175.8
2026-04-26 21:17:52,6,90.0,35.0,180.0
2026-04-26 21:17:52,7,96.2,30.0,192.4
2026-04-26 21:17:52,8,21.0,40.9,42.0
2026-04-26 21:19:09,1,98.2,40.4,196.4
2026-04-26 21:19:09,2,98.0,36.7,196.0
2026-04-26 21:19:09,3,91.0,36.6,182.0
2026-04-26 21:19:09,4,41.5,41.6,83.0
2026-04-26 21:19:09,5,86.2,32.3,172.4
2026-04-26 21:19:09,6,88.0,41.6,176.0
2026-04-26 21:19:09,7,94.6,39.5,189.2
2026-04-26 21:19:09,8,18.5,35.2,37.0
2026-04-26 22:22:42,1,96.4,41.8,192.8
2026-04-26 22:22:42,2,96.0,39.6,192.0
2026-04-26 22:22:42,3,89.5,40.5,179.0
2026-04-26 22:22:42,4,40.0,31.8,80.0
2026-04-26 22:22:42,5,84.5,36.7,169.0
2026-04-26 22:22:42,6,86.0,40.8,172.0
2026-04-26 22:22:42,7,93.0,35.4,186.0
2026-04-26 22:22:42,8,16.0,31.5,32.0
2026-04-26 22:23:38,1,94.6,39.6,189.2
2026-04-26 22:23:38,2,94.0,36.7,188.0
2026-04-26 22:23:38,3,88.0,31.8,176.0
2026-04-26 22:23:38,4,38.5,28.0,77.0
2026-04-26 22:23:38,5,82.8,34.7,165.6
2026-04-26 22:23:38,6,84.0,31.1,168.0
2026-04-26 22:23:38,7,91.4,38.9,182.8
2026-04-26 22:23:38,8,19.0,32.2,38.0
2026-04-26 22:23:54,1,92.8,37.0,185.6
2026-04-26 22:23:54,2,92.0,30.7,184.0
2026-04-26 22:23:54,3,86.5,38.1,173.0
2026-04-26 22:23:54,4,41.5,36.3,83.0
2026-04-26 22:23:54,5,81.1,39.7,162.2
2026-04-26 22:23:54,6,82.0,30.5,164.0
2026-04-26 22:23:54,7,89.8,41.8,179.6
2026-04-26 22:23:54,8,22.0,34.0,44.0
2026-04-26 22:24:28,1,91.0,33.6,182.0
2026-04-26 22:24:28,2,90.0,36.2,180.0
2026-04-26 22:24:28,3,85.0,37.1,170.0
2026-04-26 22:24:28,4,44.5,38.5,89.0
2026-04-26 22:24:28,5,79.4,30.5,158.8
2026-04-26 22:24:28,6,80.0,41.3,160.0
2026-04-26 22:24:28,7,92.8,34.3,185.6
2026-04-26 22:24:28,8,25.0,37.1,50.0
2026-04-26 22:24:39,1,89.2,36.6,178.4
2026-04-26 22:24:39,2,88.0,32.1,176.0
2026-04-26 22:24:39,3,83.5,40.6,167.0
2026-04-26 22:24:39,4,47.5,39.5,95.0
2026-04-26 22:24:39,5,77.7,36.3,155.4
2026-04-26 22:24:39,6,78.0,32.7,156.0
2026-04-26 22:24:39,7,95.8,29.3,191.6
2026-04-26 22:24:39,8,22.5,39.8,45.0
2026-04-26 22:25:16,1,87.4,33.1,174.8
2026-04-26 22:25:16,2,86.0,38.3,172.0
2026-04-26 22:25:16,3,82.0,28.6,164.0
2026-04-26 22:25:16,4,46.0,38.7,92.0
2026-04-26 22:25:16,5,76.0,38.0,152.0
2026-04-26 22:25:16,6,76.0,35.4,152.0
2026-04-26 22:25:16,7,94.2,33.8,188.4
2026-04-26 22:25:16,8,20.0,41.2,40.0
2026-04-26 22:25:58,1,85.6,36.4,171.2
2026-04-26 22:25:58,2,84.0,29.6,168.0
2026-04-26 22:25:58,3,80.5,30.0,161.0
2026-04-26 22:25:58,4,44.5,34.2,89.0
2026-04-26 22:25:58,5,74.3,35.0,148.6
2026-04-26 22:25:58,6,74.0,38.5,148.0
2026-04-26 22:25:58,7,92.6,41.2,185.2
2026-04-26 22:25:58,8,17.5,41.8,35.0
2026-04-26 22:26:27,1,83.8,34.5,167.6
2026-04-26 22:26:27,2,82.0,40.2,164.0
2026-04-26 22:26:27,3,79.0,37.0,158.0
2026-04-26 22:26:27,4,43.0,32.4,86.0
2026-04-26 22:26:27,5,72.6,32.9,145.2
2026-04-26 22:26:27,6,72.0,28.6,144.0
2026-04-26 22:26:27,7,91.0,31.4,182.0
2026-04-26 22:26:27,8,15.0,29.2,30.0
2026-04-26 22:26:52,1,82.0,40.9,164.0
2026-04-26 22:26:52,2,80.0,38.3,160.0
2026-04-26 22:26:52,3,77.5,34.8,155.0
2026-04-26 22:26:52,4,41.5,35.0,83.0
2026-04-26 22:26:52,5,70.9,30.9,141.8
2026-04-26 22:26:52,6,70.0,34.6,140.0
2026-04-26 22:26:52,7,89.4,28.1,178.8
2026-04-26 22:26:52,8,12.5,30.0,25.0
2026-04-26 22:27:05,1,73.0,30.2,146.0
2026-04-26 22:27:05,2,70.0,33.1,140.0
2026-04-26 22:27:05,3,70.0,40.0,140.0
2026-04-26 22:27:05,4,34.0,39.5,68.0
2026-04-26 22:27:05,5,62.4,35.9,124.8
2026-04-26 22:27:05,6,60.0,33.0,120.0
2026-04-26 22:27:05,7,81.4,34.2,162.8
2026-04-26 22:27:05,8,0.0,34.0,0.0
2026-04-26 22:27:10,1,64.0,36.9,128.0
2026-04-26 22:27:10,2,60.0,29.6,120.0
2026-04-26 22:27:10,3,62.5,29.2,125.0
2026-04-26 22:27:10,4,49.0,30.0,98.0
2026-04-26 22:27:10,5,53.9,30.6,107.8
2026-04-26 22:27:10,6,50.0,39.3,100.0
2026-04-26 22:27:10,7,73.4,40.9,146.8
2026-04-26 22:27:10,8,0.0,40.7,0.0
2026-04-26 22:27:14,1,55.0,39.3,110.0
2026-04-26 22:27:14,2,50.0,31.1,100.0
2026-04-26 22:27:14,3,55.0,37.9,110.0
2026-04-26 22:27:14,4,64.0,38.0,128.0
2026-04-26 22:27:14,5,45.4,36.0,90.8
2026-04-26 22:27:14,6,40.0,31.5,80.0
2026-04-26 22:27:14,7,65.4,39.3,130.8
2026-04-26 22:27:14,8,0.0,40.2,0.0
2026-04-26 22:27:21,1,46.0,35.7,92.0
2026-04-26 22:27:21,2,40.0,29.8,80.0
2026-04-26 22:27:21,3,47.5,35.1,95.0
2026-04-26 22:27:21,4,79.0,36.2,158.0
2026-04-26 22:27:21,5,36.9,32.5,73.8
2026-04-26 22:27:21,6,30.0,36.9,60.0
2026-04-26 22:27:21,7,57.4,37.8,114.8
2026-04-26 22:27:21,8,15.0,41.0,30.0
2026-04-26 22:27:24,1,37.0,36.3,74.0
2026-04-26 22:27:24,2,30.0,31.9,60.0
2026-04-26 22:27:24,3,40.0,31.6,80.0
2026-04-26 22:27:24,4,94.0,30.1,188.0
2026-04-26 22:27:24,5,28.4,41.3,56.8
2026-04-26 22:27:24,6,45.0,33.9,90.0
2026-04-26 22:27:24,7,49.4,37.5,98.8
2026-04-26 22:27:24,8,30.0,28.3,60.0
2026-04-26 22:27:28,1,52.0,35.5,104.0
2026-04-26 22:27:28,2,20.0,28.1,40.0
2026-04-26 22:27:28,3,32.5,41.3,65.0
2026-04-26 22:27:28,4,100.0,29.1,200.0
2026-04-26 22:27:28,5,43.4,33.4,86.8
2026-04-26 22:27:28,6,60.0,40.5,120.0
2026-04-26 22:27:28,7,41.4,34.4,82.8
2026-04-26 22:27:28,8,45.0,41.8,90.0
2026-04-26 22:27:30,1,67.0,34.1,134.0
2026-04-26 22:27:30,2,35.0,30.3,70.0
2026-04-26 22:27:30,3,47.5,38.7,95.0
2026-04-26 22:27:30,4,100.0,29.3,200.0
2026-04-26 22:27:30,5,58.4,30.6,116.8
2026-04-26 22:27:30,6,75.0,28.2,150.0
2026-04-26 22:27:30,7,56.4,30.7,112.8
2026-04-26 22:27:30,8,60.0,30.5,120.0
2026-04-26 22:27:39,1,82.0,31.1,164.0
2026-04-26 22:27:39,2,50.0,33.4,100.0
2026-04-26 22:27:39,3,62.5,40.8,125.0
2026-04-26 22:27:39,4,100.0,40.9,200.0
2026-04-26 22:27:39,5,73.4,38.2,146.8
2026-04-26 22:27:39,6,90.0,31.9,180.0
2026-04-26 22:27:39,7,71.4,41.1,142.8
2026-04-26 22:27:39,8,75.0,32.0,150.0
2026-04-26 22:28:46,1,88.0,34.1,176.0
2026-04-26 22:28:46,2,56.0,40.1,112.0
2026-04-26 22:28:46,3,68.5,33.5,137.0
2026-04-26 22:28:46,4,100.0,35.7,200.0
2026-04-26 22:28:46,5,79.4,37.1,158.8
2026-04-26 22:28:46,6,96.0,38.2,192.0
2026-04-26 22:28:46,7,77.4,34.0,154.8
2026-04-26 22:28:46,8,81.0,34.5,162.0
2026-04-26 22:28:53,1,94.0,33.0,188.0
2026-04-26 22:28:53,2,62.0,32.6,124.0
2026-04-26 22:28:53,3,74.5,33.8,149.0
2026-04-26 22:28:53,4,100.0,34.0,200.0
2026-04-26 22:28:53,5,85.4,31.2,170.8
2026-04-26 22:28:53,6,100.0,29.8,200.0
2026-04-26 22:28:53,7,83.4,35.0,166.8
2026-04-26 22:28:53,8,87.0,36.8,174.0
2026-04-26 22:29:58,1,100.0,38.7,200.0
2026-04-26 22:29:58,2,68.0,39.1,136.0
2026-04-26 22:29:58,3,80.5,28.9,161.0
2026-04-26 22:29:58,4,100.0,38.4,200.0
2026-04-26 22:29:58,5,91.4,40.5,182.8
2026-04-26 22:29:58,6,100.0,36.0,200.0
2026-04-26 22:29:58,7,89.4,41.5,178.8
2026-04-26 22:29:58,8,93.0,34.2,186.0
2026-04-26 22:30:15,1,96.4,33.6,192.8
2026-04-26 22:30:15,2,74.0,41.2,148.0
2026-04-26 22:30:15,3,77.5,28.5,155.0
2026-04-26 22:30:15,4,97.0,31.1,194.0
2026-04-26 22:30:15,5,88.0,31.3,176.0
2026-04-26 22:30:15,6,96.0,34.7,192.0
2026-04-26 22:30:15,7,86.2,29.0,172.4
2026-04-26 22:30:15,8,88.0,36.0,176.0
2026-04-26 22:30:38,1,92.8,36.0,185.6
2026-04-26 22:30:38,2,80.0,30.8,160.0
2026-04-26 22:30:38,3,74.5,32.8,149.0
2026-04-26 22:30:38,4,94.0,39.9,188.0
2026-04-26 22:30:38,5,84.6,31.6,169.2
2026-04-26 22:30:38,6,92.0,28.8,184.0
2026-04-26 22:30:38,7,83.0,36.5,166.0
2026-04-26 22:30:38,8,83.0,38.8,166.0
2026-04-26 22:30:45,1,89.2,34.4,178.4
2026-04-26 22:30:45,2,76.0,29.9,152.0
2026-04-26 22:30:45,3,71.5,41.1,143.0
2026-04-26 22:30:45,4,91.0,36.2,182.0
2026-04-26 22:30:45,5,81.2,36.3,162.4
2026-04-26 22:30:45,6,88.0,28.9,176.0
2026-04-26 22:30:45,7,79.8,31.7,159.6
2026-04-26 22:30:45,8,78.0,40.8,156.0
2026-04-26 22:32:33,1,83.8,38.9,167.6
2026-04-26 22:32:33,2,85.0,37.8,170.0
2026-04-26 22:32:33,3,67.0,34.2,134.0
2026-04-26 22:32:33,4,86.5,30.8,173.0
2026-04-26 22:32:33,5,76.1,39.0,152.2
2026-04-26 22:32:33,6,82.0,40.6,164.0
2026-04-26 22:32:33,7,75.0,35.0,150.0
2026-04-26 22:32:33,8,70.5,41.2,141.0
2026-04-26 22:32:39,1,78.4,39.5,156.8
